1411325788160,ВНИМАНИЕ
1411392897024,ДА
1411392897025,НЕТ
1411392897026,ОК
75509015937024,ВНИМАНИЕ
75509024325632,Выйти из игры?
75509024325633,{title}\nСыграем?\n(Сложность: {difficulty})
75509024325634,Начать эту песню сначала?\n*Несохраненные данные будут потеряны
75509024325635,"Вернуться в меню?\n*Несохраненные данные пропадут, юн"
75509024325636,Сохранить настройки {adjust:F2}?
75509024325637,Сбросить настройки?
56481645935624192,"Переключить язык на русский, юн?"
77196559566143488,Начать эту песню сначала?
